"shapeid","OBJECTID","ILCEKN","ILCE_ADI","KIMLIKNO","AD","YAKA","KARAR_NO","KARAR_TARI","GLOBALID","CREATED_US","CREATED_DA","LAST_EDITE","LAST_EDI_1","TANITIMKOD","SHAPE_Leng","SHAPE_Area","area","perimeter" 
"623.0","624","1659","30","191971","ULUPELÝT","1","NULL","NULL","{0B5AE8C6-CF54-407F-909C-292CFF7AF14D}","NULL","NULL","TERDEM","2017-09-12","62","23297.9044635","14163761.687","0.0015177742653804671","0.2460886695794859"
"624.0","625","2053","38","40853","ÝNÖNÜ","2","69419","2014-12-29","{F9446245-0CF5-46C6-A11C-BA982491A0A7}","NULL","NULL","NULL","NULL","22","3399.94869906","491427.96938","5.260464251932717e-05","0.033522543854638064"
"625.0","626","1186","9","40303","PÝRÝPAÞA","2","NULL","1899-12-30","{F4FE044A-6D9B-4DD3-986B-EDA7403DB736}","NULL","NULL","TERDEM","2017-02-16","40","4558.14812434","496762.941781","5.319194417552353e-05","0.04725060425203381"
"626.0","627","1659","30","191919","KURFALLI","1","NULL","NULL","{7659DA50-DE31-48C5-9250-1DA3D0057B54}","NULL","NULL","NULL","NULL","36","10449.6661569","4766984.35953","0.0005111877999297576","0.11219233852365322"
"627.0","628","2053","38","181486","PÝRÝ REÝS","2","69419","2014-12-29","{D634918C-C144-4AEF-9204-85D671137558}","NULL","NULL","NULL","NULL","38","3614.35210671","767589.938133","8.21545680764757e-05","0.036979718110965835"
"628.0","629","1186","9","40273","ÞEHÝT MUHTAR","2","NULL","1899-12-30","{EF8F6653-CC19-4FCA-937C-CBD7200AA11B}","NULL","NULL","NULL","NULL","24","1344.10810193","95648.9131824","1.0240684218842944e-05","0.014192506865065357"
"629.0","630","1325","11","40363","EMNÝYETTEPE","2","NULL","1899-12-30","{597E0CF4-8FE9-4B38-93A1-B3D9888EE241}","NULL","NULL","TERDEM","2017-10-27","17","4123.96982647","737484.139902","7.899588194959506e-05","0.04241434918405274"
"630.0","631","1835","20","40643","ESENYALI","1","NULL","1899-12-30","{3CFB3038-CB46-4A95-81EA-7DCD6D2A7998}","NULL","NULL","TERDEM","2017-09-15","11","3477.25685272","477887.731347","5.103574358145124e-05","0.03635707317280963"
"631.0","632","1835","20","40647","FATÝH","1","NULL","1899-12-30","{A1B2361C-910D-4BB2-B41B-3F7ED504D9F1}","NULL","NULL","TERDEM","2017-10-10","12","4603.52424693","653856.388709","6.983618652611767e-05","0.04555434649146654"
"632.0","633","1185","8","191739","ZERZAVATÇI","1","NULL","NULL","{1541EA53-4BB1-4419-A281-D293FCCF5738}","NULL","NULL","NULL","NULL","40","9750.44925874","3523589.32193","0.0003778189364993523","0.10223187720347782"
"633.0","634","2052","37","40750","ÇATALMEÞE","1","NULL","1899-12-30","{484A947A-1654-41B4-8D18-C4BFD648B7CA}","NULL","NULL","NULL","NULL","6","10938.7209062","5632623.14297","0.0006032858663047591","0.11172224597705409"
"634.0","635","1186","9","40272","HÜSEYÝNAÐA","2","NULL","1899-12-30","{4DA01DF7-FE79-4BA3-AEFF-D6467561B766}","NULL","NULL","NULL","NULL","16","1027.00208797","63797.309831","6.830287361481169e-06","0.010945898221407232"
"635.0","636","1186","9","40275","CÝHANGÝR","2","NULL","1899-12-30","{8862E19C-755F-423C-A947-70B21D5A2C31}","NULL","NULL","NULL","NULL","19","1582.37132044","112086.101101","1.1999881508018007e-05","0.016278371382171718"
"636.0","637","2015","23","40717","AYDINTEPE","1","NULL","1899-12-30","{4465C7B7-6AE8-4500-AD1A-1DE75EC1AEA0}","NULL","NULL","TERDEM","2017-10-10","3","12452.7386771","2887136.84678","0.0003083075106360411","0.13402843487001154"
"637.0","638","1823","18","40607","CENNET","2","NULL","1899-12-30","{6D6E263B-ED9A-449F-AF8D-3F9CF6FB1AD9}","NULL","NULL","TERDEM","2017-07-18","6","4598.93067128","905258.674419","9.684651729457983e-05","0.046842257224428134"
"638.0","639","1166","3","40188","OSMANÝYE","2","NULL","1899-12-30","{8C3627BA-6D5D-4EC2-AA49-B9D37DAF7B3B}","NULL","NULL","TERDEM","2017-08-10","1","8075.85327779","2391923.73232","0.000255919325695686","0.08297295791978544"
"639.0","640","1166","3","40201","ATAKÖY 3-4-11. KISIM","2","NULL","1899-12-30","{010F8CE5-94DD-414A-BA8D-B259D14F3413}","NULL","NULL","TERDEM","2017-08-10","8","3541.03845452","643770.877407","6.886702453812177e-05","0.03867401447730527"
"640.0","641","1166","3","40196","ATAKÖY 7-8-9-10. KISIM","2","NULL","1899-12-30","{5D38AAEE-1A6E-4112-8B08-7D97655EE707}","NULL","NULL","TERDEM","2017-08-10","11","7410.95633291","2046969.29363","0.00021898365173456114","0.08016371102291811"
"641.0","642","1237","32","191821","BAÞAK","2","NULL","NULL","{C3520C67-EDF8-4428-B4FE-74DA2217581C}","NULL","NULL","TERDEM","2017-02-28","22","22202.7006211","12062123.0991","0.0012970039811079914","0.22098484945436717"
"642.0","643","1659","30","191889","MEÞRUTÝYET","1","NULL","NULL","{F761B3C7-AB88-42CE-A346-8342CBE8D38F}","NULL","NULL","NULL","NULL","21","10388.3146754","3241168.4622","0.0003477112467180632","0.11071857701982922"
"643.0","644","1237","32","191817","YAYLACIK","2","NULL","NULL","{84FB3E81-1F59-4026-9BB0-AD90B6879A9E}","NULL","NULL","TERDEM","2017-02-28","20","11867.2024198","4972081.36905","0.0005346722404055981","0.12289295718110421"
"644.0","645","2054","39","40576","FATÝH","1","NULL","1899-12-30","{9B01B472-75B3-43B2-91AC-708B8B9344D6}","NULL","NULL","NULL","NULL","11","8866.57200748","2919443.47723","0.0003122520625993275","0.08724992251775339"
"645.0","646","2052","37","0","ORMAN","1","NULL","NULL","{D48EA59D-B841-4557-A69E-26753CE2F619}","NULL","NULL","TERDEM","2017-03-17","0","8576.12307852","2612489.36026","0.0002797628289954446","0.08656389060064514"
"646.0","647","2053","38","40866","YEÞÝLKENT","2","69419","2014-12-29","{92490931-22E2-401B-A442-425364EDE6C2}","NULL","NULL","NULL","NULL","32","4549.54782067","1112072.80726","0.00011902830908638862","0.04693164416308707"
"647.0","648","1166","3","40200","BASINKÖY","2","NULL","1899-12-30","{F8F23DD5-7ABB-4525-9E07-20EF6A28F753}","NULL","NULL","TERDEM","2017-08-10","15","6147.20005759","1500181.46391","0.0001604652842388532","0.06406695422254591"
"648.0","649","1622","31","40940","SELÝMPAÞA","2","NULL","1899-12-30","{4E1998E1-2646-4000-AA3E-D38565285CD6}","NULL","NULL","TERDEM","2017-06-21","2","25456.6548662","18134997.2524","0.0019419404869722712","0.2729503761093019"
"649.0","650","1166","3","40191","SAKIZAÐACI","2","NULL","1899-12-30","{8CC775A2-0671-48E6-A3D0-285F6D459F10}","NULL","NULL","TERDEM","2017-08-10","4","3835.82848348","380823.1575","4.0735820675763534e-05","0.04029930387799158"
"650.0","651","1659","30","191867","ÇAYIRBAÞI","1","NULL","NULL","{0C5DD64F-F38C-458B-A761-43A466E7760D}","NULL","NULL","TERDEM","2017-03-29","10","8736.97642583","4067763.66359","0.00043630702884911443","0.09207535784540734"
"651.0","652","1659","30","40960","BALÝBEY","1","NULL","1899-12-30","{BDE0AA6E-0092-444A-A798-C0F0E1D17816}","NULL","NULL","TERDEM","2017-03-29","4","15899.6607249","5488183.22677","0.000588825958061534","0.16944914265528915"
"652.0","653","1659","30","191903","GEREDELÝ","1","NULL","NULL","{C922F11A-C8A3-40FA-BC82-FF3387DED789}","NULL","NULL","NULL","NULL","28","22696.11786","21167387.607","0.0022680582668499483","0.2380967694386319"
"653.0","654","1186","9","40271","KAMER HATUN","2","NULL","1899-12-30","{2463FBB1-B816-47D3-BF0F-3EE63D2FB593}","NULL","NULL","NULL","NULL","15","1187.84293","65433.8603002","7.00548673648882e-06","0.012445047979218863"
"654.0","655","1336","13","40463","KARAYOLLARI","2","NULL","1899-12-30","{ADB6FF6C-7781-42CC-BC33-30C65B469590}","NULL","NULL","NULL","NULL","15","5289.43056408","1541276.3465","0.00016513519256022846","0.05704605707577032"
"655.0","656","1663","22","40708","PAÞA","2","NULL","1899-12-30","{324AF797-6EEB-419B-A0E3-C62D43F7F8A5}","NULL","NULL","NULL","NULL","24","3884.06215288","753846.057741","8.072887578691734e-05","0.0390225062889237"
"656.0","657","1663","22","40709","TEÞVÝKÝYE","2","NULL","1899-12-30","{2E588092-CB0E-46E3-A22B-38BA2B29713F}","NULL","NULL","NULL","NULL","25","3036.70366982","453014.90213","4.851324786159239e-05","0.03128592749232735"
"657.0","658","1186","9","40265","YENÝÞEHÝR","2","NULL","1899-12-30","{FBCF22F4-8921-47B9-A11C-655DDE435D20}","NULL","NULL","NULL","NULL","34","1363.49434841","105087.409682","1.1252128842897946e-05","0.014264078958367411"
"658.0","659","1327","12","99128","CERRAHPAÞA","2","NULL","1899-12-30","{7DA620F5-9724-4719-BAD7-76D6D3E890CF}","NULL","NULL","NULL","NULL","71","5123.61551438","832024.923529","8.903421530703781e-05","0.05321524051344548"
"659.0","660","2055","40","40476","MALKOÇOÐLU","2","NULL","1899-12-30","{CDD0378B-EA5E-4724-BCBE-E0F2A5836D9F}","NULL","NULL","NULL","NULL","36","2967.10881229","327371.095907","3.508980000788142e-05","0.03015678432940836"
"660.0","661","2051","36","40867","GÜRPINAR","2","NULL","1899-12-30","{E127255B-4961-414E-A678-A7423825B23B}","NULL","NULL","TERDEM","2017-05-22","7","7915.40689804","2529252.19452","0.0002705476913433813","0.07905141993326699"
"661.0","662","1166","3","40192","CEVÝZLÝK","2","NULL","1899-12-30","{FF168614-8FDC-49EB-9034-BF2F0A5B930C}","NULL","NULL","TERDEM","2017-08-10","5","1983.42978682","187085.017295","2.0011860101476486e-05","0.01937048436210931"
"662.0","663","1166","3","40193","ZEYTÝNLÝK","2","NULL","1899-12-30","{3974C5FC-F32A-4C43-B95F-B9692D3DCE19}","NULL","NULL","TERDEM","2017-08-10","6","3491.29571964","289008.693926","3.091388202847156e-05","0.036230633832149625"
"663.0","664","1166","3","40190","YENÝMAHALLE","2","NULL","1899-12-30","{263361D8-8455-4625-8ABF-5477BCC00E3C}","NULL","NULL","TERDEM","2017-08-10","3","2488.24437652","233245.659386","2.4950648366939276e-05","0.028093813870750734"
"664.0","665","1166","3","40197","KARTALTEPE","2","NULL","1899-12-30","{269F210E-B0E5-49FC-9916-3D4C6FFB393E}","NULL","NULL","TERDEM","2017-08-10","2","5583.93303089","1336856.87371","0.00014302091858553467","0.05636497822682561"
"665.0","666","1166","3","40198","ZUHURATBABA","2","NULL","1899-12-30","{E0A0B52C-5C86-48FA-BE1D-4D2BB4C9F8DA}","NULL","NULL","TERDEM","2017-08-10","7","6511.06715681","1843497.94713","0.00019722484580597666","0.06847093426625232"
"666.0","667","2010","14","40505","TOZKOPARAN","2","NULL","1899-12-30","{436141F1-22FE-4A09-9E92-100DB4A835A4}","NULL","NULL","TERDEM","2017-08-07","11","4457.95318995","832748.363536","8.912588884868455e-05","0.045269771802378525"
"667.0","668","2010","14","40504","ABDURRAHMAN NAFÝZ GÜRMAN","2","NULL","1899-12-30","{5F531CDA-8EA1-45E3-9FFC-74B7DE121672}","NULL","NULL","TERDEM","2017-08-07","1","4107.41729636","721129.000352","7.716961590631399e-05","0.04382751157964861"
"668.0","669","1659","30","191863","AKÇAKESE","1","NULL","NULL","{7134749B-8F0C-4F9E-9376-C389979E02B3}","NULL","NULL","NULL","NULL","8","15528.6376604","7608261.0413","0.0008159547727473182","0.1613304219649144"
"669.0","670","1835","20","40652","YENÝ","1","NULL","1899-12-30","{CC931514-F36F-4C3E-9A6E-2F6CD4F08EA7}","NULL","NULL","NULL","NULL","29","3894.19673369","770555.26543","8.231956041981903e-05","0.039776297873423974"
"670.0","671","2053","38","181522","KOZA","2","69419","2014-12-29","{8EE1F281-FE76-4751-BB20-A7D7C3B339B3}","NULL","NULL","NULL","NULL","56","6692.67265092","1374822.92726","0.0001472323732514269","0.06919566782257125"
"671.0","672","1237","32","191793","GÜMÜÞPINAR","2","NULL","NULL","{7CFD4778-5022-4E1E-A7F7-73DFB3CB9F92}","NULL","NULL","TERDEM","2017-03-16","8","22220.33144","24026379.8576","0.002582895270620611","0.23369627141304525"
"672.0","673","2053","38","40856","NAMIK KEMAL","2","69419","2014-12-29","{05ECB385-FB2F-4420-B0A0-BEF6ADDDD671}","NULL","NULL","NULL","NULL","25","4181.44574531","555403.988034","5.943257485796494e-05","0.04479593774090153"
"673.0","674","2053","38","181526","BATTALGAZÝ","2","69419","2014-12-29","{6E75EBC1-F945-4CE4-9948-868FB6800D80}","NULL","NULL","NULL","NULL","58","4001.30521759","563680.318067","6.034506486685132e-05","0.03987306805566144"
"674.0","675","1739","26","40843","MALTEPE","2","NULL","1899-12-30","{A8AE3EFD-348A-42F7-B74F-0CE88474DE33}","NULL","NULL","TERDEM","2017-08-07","13","9664.61949163","3112281.21521","0.00033313874132545607","0.10081619008083063"
"675.0","676","1166","3","40194","ATAKÖY 2-5-6. KISIM","2","NULL","1899-12-30","{80766C0E-FDED-4BBF-A7AD-9E7DB3A4CB32}","NULL","NULL","TERDEM","2017-08-10","10","6061.98412147","1228247.70456","0.0001313795150963415","0.06502528626332675"
"676.0","677","2053","38","40854","MEHTERÇEÞME","2","69419","2014-12-29","{62F80027-4BB9-4050-9237-39EAD47813D1}","NULL","NULL","NULL","NULL","23","3658.8761983","609182.994494","6.519721102904441e-05","0.03819184338748026"
"677.0","678","1659","30","191879","KARABEYLÝ","1","NULL","NULL","{62B77914-71CD-418E-A996-FE37B2A6A2F7}","NULL","NULL","NULL","NULL","16","17110.8141062","12148026.7732","0.0013022653473626633","0.18438971651171232"
"678.0","679","1186","9","40301","CAMÝÝKEBÝR","2","NULL","1899-12-30","{EF791C23-7664-4F96-AE56-3BCBC4E7AA6C}","NULL","NULL","NULL","NULL","28","5670.5469417","423116.348521","4.529950626874779e-05","0.059984044475946595"
"679.0","680","1186","9","40268","KÜÇÜK PÝYALE","2","NULL","1899-12-30","{DC588373-3804-4EEB-8516-95D21E9B6142}","NULL","NULL","NULL","NULL","30","2180.66537784","199951.739344","2.140781771231559e-05","0.022865372987362135"
"680.0","681","1186","9","40300","BEDRETTÝN","2","NULL","1899-12-30","{12F670E9-289C-4AB8-B296-4F2C19E107AB}","NULL","NULL","NULL","NULL","13","2955.3240666","241695.811391","2.5874094603750564e-05","0.03073486590452455"
"681.0","682","2048","33","99358","MUSTAFA KEMAL PAÞA","2","NULL","1899-12-30","{9FCE6392-E45D-4341-B10D-30193A26D0EF}","NULL","NULL","MAKS","2016-01-28","10","5132.9835207","1307300.87606","0.00014027372571945307","0.0536318987049648"
"682.0","683","2053","38","40860","YENÝKENT","2","69419","2014-12-29","{5FFC928D-D3F2-479D-A462-273133E7D952}","NULL","NULL","NULL","NULL","31","2986.09289736","449861.152468","4.816073032998247e-05","0.031592652347793716"
"683.0","684","2015","23","40720","AYDINLI","1","NULL","1899-12-30","{19D25897-3F77-41E2-9E69-B79B85B8DD25}","NULL","NULL","TERDEM","2017-11-09","6","27146.5087504","16192295.4091","0.0017295871759870352","0.2884801464970262"
"684.0","685","1708","25","40808","KÝRAZLITEPE","1","NULL","1899-12-30","{AE82541D-F8A6-491E-BB97-DB7D896245FA}","NULL","NULL","TERDEM","2017-11-09","41","5161.40500365","697248.582645","7.465586043053918e-05","0.05358908478484785"
"685.0","686","1835","20","40632","AHMET YESEVÝ","1","NULL","1899-12-30","{B9A35F13-CA19-4AB2-A389-41C9374B4E77}","NULL","NULL","TERDEM","2017-11-09","1","5636.68877721","1388924.61395","0.00014834777948635747","0.057286676919178624"
"686.0","687","1659","30","191899","ÇATAKLI","1","NULL","NULL","{7B9D967A-5B80-4555-900F-68F644017386}","NULL","NULL","NULL","NULL","26","26034.1755427","18531946.7896","0.001984798414355282","0.257099622534997"
"687.0","688","2015","23","40721","MÝMAR SÝNAN","1","NULL","1899-12-30","{AC097F8A-8908-46BB-8E3C-779BEF980AF4}","NULL","NULL","NULL","NULL","7","5784.67961797","1337134.53945","0.00014275226135396224","0.055967856936610744"
"688.0","689","2053","38","40881","ATATÜRK","2","69419","2014-12-29","{D8A44171-1A45-4580-9AFA-6852ED990EEE}","NULL","NULL","NULL","NULL","6","5384.49903403","1562067.81532","0.00016721570432309818","0.05801994461279712"
"689.0","690","1604","21","191771","KISIRKAYA","2","NULL","NULL","{9982164A-67A6-4BA2-A203-C09A4E16E3E5}","NULL","NULL","TERDEM","2017-03-02","4","15769.8238129","10049179.2132","0.001079236809118811","0.16461523026233751"
"690.0","691","1622","31","191845","BEKÝRLÝ","2","NULL","NULL","{F6E0772D-587B-4FCE-8A53-38FAD66F6BE0}","NULL","NULL","NULL","NULL","16","24474.2378184","15620685.5054","0.001677031791700756","0.24882310059548834"
"691.0","692","1708","25","40814","MEHMET AKÝF ERSOY","1","NULL","1899-12-30","{FB19210F-4D3B-448F-BC83-708CA8E7ECE4}","NULL","NULL","TERDEM","2017-11-09","45","5085.39883996","1073258.9919","0.00011492014641589776","0.052543547882846875"
"692.0","693","2014","28","0","TEFERRÜÇ TEPE ORMANI","1","NULL","NULL","{8674369D-6005-4A5E-AEFD-50E95632E03C}","NULL","NULL","TERDEM","2017-09-15","0","8535.1604502","1957315.57205","0.00020937957378919236","0.08544891968392625"
"693.0","694","1325","11","40359","ALÝBEYKÖY","2","NULL","1899-12-30","{0223706C-BA8F-480B-8E93-32150039267B}","NULL","NULL","TERDEM","2017-10-27","13","5607.11517995","919285.39601","9.848679576407449e-05","0.05672638889554932"
"694.0","695","1103","1","40143","KINALIADA","1","NULL","1899-12-30","{E0CE361F-C415-46C3-93F1-7540C2FE4FA4}","NULL","NULL","TERDEM","2017-10-17","0","7994.12425936","1467850.43753","0.00015685197240600246","0.08515208295270377"
"694.1","695","1103","1","40143","KINALIADA","1","NULL","1899-12-30","{E0CE361F-C415-46C3-93F1-7540C2FE4FA4}","NULL","NULL","TERDEM","2017-10-17","0","7994.12425936","1467850.43753","0.00015685197240600246","0.08515208295270377"
"695.0","696","1103","1","40142","HEYBELÝADA","1","NULL","1899-12-30","{8ACFA460-C1DD-471A-B8E8-480BCF7BABCE}","TERDEM","2017-10-17","TERDEM","2017-10-27","0","12819.6408702","2508741.89411","0.0002679624051324936","0.13592215790536075"
"696.0","697","1103","1","40140","MADEN","1","NULL","1899-12-30","{6635418F-1118-4499-9ACB-2C354445A19F}","NULL","NULL","TERDEM","2017-10-27","0","18860.696612","2510743.50399","0.00026810904216745257","0.1920405157330647"
"696.1","697","1103","1","40140","MADEN","1","NULL","1899-12-30","{6635418F-1118-4499-9ACB-2C354445A19F}","NULL","NULL","TERDEM","2017-10-27","0","18860.696612","2510743.50399","0.00026810904216745257","0.1920405157330647"
"696.2","697","1103","1","40140","MADEN","1","NULL","1899-12-30","{6635418F-1118-4499-9ACB-2C354445A19F}","NULL","NULL","TERDEM","2017-10-27","0","18860.696612","2510743.50399","0.00026810904216745257","0.1920405157330647"
"697.0","698","1103","1","40141","NÝZAM","1","NULL","1899-12-30","{061CB3E7-A45D-4706-A362-234F746D49F7}","NULL","NULL","TERDEM","2017-10-27","0","17327.8277125","3242614.66904","0.00034626138472049206","0.1780647915043549"
"698.0","699","1835","20","191759","GÖÇBEYLÝ","1","NULL","NULL","{3177599C-92B5-4DB7-8165-952A2CB708F6}","NULL","NULL","NULL","NULL","34","26338.003875","25268988.7753","0.0027039640415296162","0.2683865327206336"
"699.0","700","1659","30","191933","HASANLI","1","NULL","NULL","{939ECC15-70FD-4776-AC5C-BF87741CDCEE}","NULL","NULL","NULL","NULL","43","18677.8636301","11850654.4119","0.001268860125833271","0.19806712441257532"
"700.0","701","2053","38","181506","YUNUS EMRE","2","69419","2014-12-29","{222157B8-BFB2-4490-A0E3-4EA3ABE13EB6}","NULL","NULL","NULL","NULL","48","3150.87929842","491903.683044","5.265218146632833e-05","0.03297401721948353"
"701.0","702","1325","11","191747","IÞIKLAR","2","NULL","NULL","{5C9259B9-85ED-4C04-9D9A-BD34750E5B7E}","NULL","NULL","NULL","NULL","26","15934.4740753","10771290.5974","0.0011564690756813434","0.16642102848753568"
"702.0","703","2048","33","40478","ARNAVUTKÖY MERKEZ","2","NULL","1899-12-30","{1E58A703-1706-4C07-961E-B4FC5879FDB4}","NULL","NULL","NULL","NULL","7","13150.5074759","6746498.09947","0.0007237153981805022","0.1395246326738061"
"703.0","704","2048","33","40915","DURUSU","2","NULL","1899-12-30","{1078E288-9AC4-4D75-8FEE-D6D8BA40E47C}","NULL","NULL","NULL","NULL","4","3334.01323479","352374.764596","3.78738818653801e-05","0.035861776909896795"
"704.0","705","2055","40","40469","GAZÝ","2","NULL","1899-12-30","{413AC8BE-1470-4D5B-B75F-9A87E39988CD}","NULL","NULL","NULL","NULL","33","4453.06386639","877406.979998","9.403362412285787e-05","0.0471525889469322"
